user_id,user_type,hdyhau,plan_name,created_at,plan_started_at,plan_canceled_at,trial_started_at,trial_ended_at,converted_from_trial
392,student,friend,free,2025-08-25 12:50:22.873492,,,,,
393,teacher,friend,free,2025-08-16 07:46:11.552305,,,,,
394,student,search,free,2025-08-18 02:48:32.032368,,,,,
395,professional,chatgpt,free,2025-08-27 06:47:25.417335,,,2025-09-10 08:12:15.152368,2025-09-17 08:12:15.152368,
396,student,friend,free,2025-08-28 14:05:04.610644,,,,,
397,teacher,friend,free,2025-08-30 02:28:15.321903,,,,,
398,student,friend,free,2025-08-10 04:26:48.633907,,,,,
399,teacher,search,free,2025-08-13 11:44:32.340547,,,,,
400,professional,friend,free,2025-08-06 22:47:21.446802,,,,,
401,professional,social_media,premium,2025-08-05 08:12:04.255865,2025-09-03 08:58:41.891598,,,,False
402,professional,friend,free,2025-08-08 07:01:50.475476,,,,,
403,professional,friend,free,2025-08-14 09:47:29.332425,,,2025-09-06 00:03:49.496668,2025-09-13 00:03:49.496668,
404,professional,friend,free,2025-08-24 22:15:20.509056,,,,,
405,student,chatgpt,free,2025-08-18 16:56:54.091363,,,,,
406,professional,social_media,free,2025-08-07 10:45:01.832623,,,,,
407,student,friend,free,2025-08-24 03:49:27.077331,,,,,
408,student,friend,free,2025-08-07 01:26:55.828603,,,,,
409,student,chatgpt,free,2025-08-22 09:39:31.904572,,,,,
410,professional,friend,free,2025-08-29 14:58:11.595010,,,,,
411,student,friend,premium,2025-08-04 00:45:15.274570,2025-09-03 05:56:54.580155,,,,False
412,professional,friend,free,2025-08-15 09:05:16.747236,,,,,
413,student,friend,free,2025-08-25 21:13:26.066484,,,,,
414,student,chatgpt,free,2025-08-05 04:28:05.901439,,,,,
415,student,friend,free,2025-08-13 09:00:04.299443,,,,,
416,student,search,free,2025-08-20 19:36:07.472360,,,,,
417,student,search,free,2025-08-27 09:08:29.835351,,,,,
418,teacher,friend,free,2025-08-27 21:21:46.340727,,,,,
419,professional,chatgpt,free,2025-08-25 04:56:36.667905,,,,,
420,professional,social_media,free,2025-08-28 04:14:53.850154,,,,,
421,student,friend,free,2025-08-24 05:31:05.955422,,,,,
422,teacher,social_media,free,2025-08-16 14:08:19.728333,,,,,
423,professional,friend,free,2025-08-29 07:23:10.091776,,,2025-09-06 18:03:18.315756,2025-09-13 18:03:18.315756,
424,student,social_media,free,2025-08-22 00:24:39.131885,,,,,
425,professional,search,free,2025-08-30 18:42:20.482802,,,,,
426,student,social_media,premium,2025-08-11 21:55:32.173832,2025-09-13 04:37:01.996621,,2025-09-07 11:00:10.897786,2025-09-14 11:00:10.897786,True
427,professional,friend,free,2025-08-03 21:47:34.782014,,,,,
428,professional,friend,free,2025-08-25 10:07:03.583358,,,,,
429,student,search,free,2025-08-10 08:10:56.144643,,,,,
430,student,search,free,2025-08-21 09:54:34.231584,,,,,
431,student,social_media,free,2025-08-23 01:39:59.951963,,,,,
432,professional,friend,free,2025-08-02 17:04:34.292837,,,,,
433,professional,friend,premium,2025-08-30 07:11:24.228549,2025-09-02 10:59:13.405027,2025-09-17 06:36:28.742495,,,False
434,professional,search,free,2025-08-08 23:39:49.373569,,,,,
435,student,search,free,2025-08-17 11:16:53.983213,,,,,
436,professional,chatgpt,free,2025-08-01 20:13:24.599178,,,,,
437,student,social_media,free,2025-08-24 01:31:54.721272,,,,,
438,professional,friend,free,2025-08-20 20:29:11.745259,,,,,
439,professional,friend,free,2025-08-18 22:29:06.561973,,,,,
440,student,friend,free,2025-08-29 13:53:29.359510,,,,,
441,student,friend,free,2025-08-03 18:57:39.635774,,,,,
442,student,friend,free,2025-08-31 16:25:41.118735,,,,,
443,professional,social_media,free,2025-08-25 00:09:58.266301,,,,,
444,student,search,free,2025-08-17 04:27:39.326707,,,,,
445,student,search,free,2025-08-06 06:16:02.089382,,,2025-09-13 14:59:20.077442,2025-09-20 14:59:20.077442,
446,professional,friend,free,2025-08-05 18:13:38.740178,,,,,
447,professional,friend,free,2025-08-27 13:10:06.698339,,,2025-09-09 02:16:47.296249,2025-09-16 02:16:47.296249,
448,teacher,friend,premium,2025-08-10 12:54:10.877484,2025-08-22 06:27:49.691942,2025-09-29 17:30:24.719999,,,False
449,teacher,friend,free,2025-08-18 15:12:43.895508,,,2025-09-01 23:52:27.087814,2025-09-08 23:52:27.087814,
450,student,social_media,premium,2025-08-19 22:05:21.695000,2025-09-03 05:49:45.295189,,,,False
451,student,social_media,free,2025-08-21 22:00:50.679778,,,,,
452,student,friend,free,2025-08-13 16:19:19.288636,,,,,
453,professional,friend,premium,2025-08-24 00:43:19.517418,2025-08-24 02:35:37.717077,,,,False
454,student,search,free,2025-08-17 22:04:25.582726,,,,,
455,teacher,friend,free,2025-08-29 18:24:35.548941,,,,,
456,student,search,free,2025-08-19 15:53:08.065115,,,,,
457,student,chatgpt,free,2025-08-15 22:18:14.430938,,,,,
458,student,friend,free,2025-08-30 19:52:35.487091,,,,,
459,student,friend,free,2025-08-03 22:49:10.207494,,,,,
460,student,search,free,2025-08-24 20:18:58.560507,,,,,
461,student,chatgpt,free,2025-08-05 18:47:11.768824,,,,,
462,student,social_media,premium,2025-08-11 02:43:16.502982,2025-09-05 22:36:18.081258,,,,False
463,teacher,chatgpt,free,2025-08-08 03:37:30.738599,,,,,
464,student,chatgpt,free,2025-08-27 08:11:56.494919,,,2025-09-09 12:48:15.195588,2025-09-16 12:48:15.195588,
465,professional,social_media,premium,2025-08-09 03:34:34.313185,2025-09-12 04:02:41.771306,,2025-09-05 16:38:48.737034,2025-09-12 16:38:48.737034,True
466,teacher,social_media,free,2025-08-31 16:45:59.838191,,,,,
467,professional,social_media,free,2025-08-07 07:40:20.100379,,,,,
468,professional,chatgpt,free,2025-08-14 15:13:04.099571,,,,,
469,teacher,friend,free,2025-08-09 08:13:58.864005,,,,,
470,student,social_media,free,2025-08-16 16:05:38.245863,,,2025-09-13 18:22:49.527947,2025-09-20 18:22:49.527947,
471,student,friend,free,2025-08-11 06:01:24.937944,,,,,
472,professional,friend,free,2025-08-14 20:02:02.169372,,,,,
473,teacher,friend,free,2025-08-10 19:22:22.210969,,,,,
474,teacher,friend,free,2025-08-03 00:19:13.388489,,,,,
475,student,social_media,free,2025-08-05 19:36:55.488822,,,,,
476,professional,friend,free,2025-08-14 17:28:53.071616,,,,,
477,teacher,chatgpt,free,2025-08-06 12:52:53.245583,,,,,
478,professional,social_media,free,2025-08-07 06:52:33.745478,,,,,
479,student,friend,free,2025-08-30 13:08:31.667609,,,,,
480,student,friend,free,2025-08-12 03:35:29.841290,,,,,
481,student,friend,free,2025-08-23 01:17:18.085496,,,,,
482,professional,social_media,free,2025-08-20 23:08:34.136834,,,,,
483,teacher,friend,free,2025-08-04 04:28:53.246556,,,2025-09-02 12:32:59.933605,2025-09-09 12:32:59.933605,
484,student,friend,free,2025-08-02 07:39:30.745833,,,,,
485,professional,search,free,2025-08-06 11:26:24.666120,,,,,
486,student,chatgpt,free,2025-08-07 05:48:11.136402,,,,,
487,professional,friend,free,2025-08-30 12:14:05.119424,,,,,
488,teacher,chatgpt,free,2025-08-29 01:59:27.596979,,,,,
489,student,social_media,free,2025-08-20 00:41:16.986531,,,2025-09-04 23:11:55.078461,2025-09-11 23:11:55.078461,
490,professional,friend,free,2025-08-18 17:27:00.978072,,,,,
491,teacher,friend,free,2025-08-27 07:38:22.958180,,,,,
492,professional,chatgpt,free,2025-08-10 16:17:14.396380,,,,,
493,student,friend,free,2025-08-06 10:03:23.928479,,,,,
494,student,search,free,2025-08-30 05:16:14.260834,,,,,
495,teacher,friend,free,2025-08-27 09:40:51.842562,,,,,
496,professional,social_media,free,2025-08-08 23:52:23.056207,,,,,
497,student,friend,free,2025-08-21 21:36:03.729249,,,,,
498,student,search,free,2025-08-15 17:37:38.091634,,,,,
499,student,search,free,2025-08-17 02:56:00.089729,,,2025-09-06 19:15:33.219579,2025-09-13 19:15:33.219579,
500,student,social_media,free,2025-08-30 13:00:47.719747,,,,,
501,student,friend,free,2025-08-16 04:00:47.397856,,,,,
502,student,friend,free,2025-08-02 11:14:42.474652,,,2025-09-12 23:20:47.040090,2025-09-19 23:20:47.040090,
503,student,social_media,free,2025-08-13 20:16:44.728556,,,,,
504,student,social_media,free,2025-08-01 23:50:25.517747,,,,,
505,student,friend,free,2025-08-04 08:50:53.505935,,,,,
506,student,search,free,2025-08-13 05:11:21.981541,,,,,
507,student,social_media,free,2025-08-01 16:14:33.177553,,,,,
508,professional,search,free,2025-08-04 02:36:49.667842,,,,,
509,student,search,free,2025-08-19 15:25:16.206541,,,,,
510,professional,social_media,free,2025-08-25 09:56:28.090942,,,,,
511,student,social_media,free,2025-08-14 19:02:00.854197,,,,,
512,student,friend,free,2025-08-31 14:48:33.936423,,,,,
513,professional,friend,free,2025-08-11 00:58:56.818166,,,,,
514,professional,friend,free,2025-08-05 01:24:19.511532,,,,,
515,professional,friend,free,2025-08-03 19:28:55.519594,,,,,
516,student,chatgpt,free,2025-08-16 13:47:42.459728,,,,,
517,professional,friend,free,2025-08-14 21:29:58.658184,,,,,
518,student,chatgpt,free,2025-08-17 10:51:28.732052,,,2025-09-04 14:52:24.470720,2025-09-11 14:52:24.470720,
519,teacher,friend,free,2025-08-13 03:31:37.730385,,,,,
520,student,social_media,free,2025-08-06 14:54:11.213837,,,,,
521,student,friend,free,2025-08-23 05:15:47.170886,,,2025-09-13 07:16:36.816589,2025-09-20 07:16:36.816589,
522,student,social_media,free,2025-08-27 10:21:03.838053,,,,,
523,student,friend,free,2025-08-11 14:55:54.210246,,,,,
524,student,search,free,2025-08-08 09:25:08.284382,,,,,
525,professional,social_media,free,2025-08-30 01:03:31.543623,,,,,
526,student,friend,free,2025-08-31 18:38:55.839945,,,,,
527,teacher,friend,free,2025-08-17 12:44:15.757403,,,,,
528,student,friend,free,2025-08-29 18:11:06.121465,,,,,
529,student,friend,free,2025-08-09 11:47:10.008088,,,,,
530,student,friend,free,2025-08-06 23:32:54.954082,,,,,
531,student,friend,free,2025-08-03 18:45:36.164571,,,,,
532,professional,chatgpt,free,2025-08-24 10:56:49.069743,,,,,
533,professional,friend,free,2025-08-17 11:40:36.483492,,,,,
534,student,search,free,2025-08-27 04:08:18.238276,,,2025-09-08 09:40:54.767505,2025-09-15 09:40:54.767505,
535,professional,friend,free,2025-08-25 23:57:37.548808,,,,,
536,student,search,free,2025-08-31 19:44:09.575202,,,,,
537,professional,search,free,2025-08-02 01:25:46.100051,,,,,
538,student,friend,free,2025-08-27 13:30:14.016849,,,,,
539,student,friend,free,2025-08-14 21:28:21.520735,,,,,
540,student,search,premium,2025-08-14 04:16:34.464426,2025-08-31 17:38:05.578609,,,,False
541,student,social_media,premium,2025-08-11 03:53:19.871299,2025-09-07 15:03:18.157845,,2025-09-02 02:09:41.421955,2025-09-09 02:09:41.421955,True
542,student,friend,free,2025-08-16 13:59:35.800854,,,,,
543,professional,friend,free,2025-08-26 12:59:26.043926,,,2025-09-01 09:15:12.039387,2025-09-08 09:15:12.039387,
544,student,search,free,2025-08-30 23:53:20.193239,,,,,
545,student,social_media,free,2025-08-26 08:45:39.323049,,,,,
546,professional,social_media,free,2025-08-04 13:41:54.210011,,,,,
547,student,search,free,2025-08-19 12:48:17.001483,,,,,
548,teacher,friend,free,2025-08-16 21:06:31.061569,,,,,
549,student,search,free,2025-08-30 01:09:57.614856,,,,,
550,professional,social_media,free,2025-08-11 00:30:35.021418,,,,,
551,professional,friend,free,2025-08-05 20:16:50.520449,,,,,
552,student,search,free,2025-08-15 02:46:54.666722,,,,,
553,professional,chatgpt,free,2025-08-04 12:49:48.888051,,,,,
554,student,friend,free,2025-08-12 00:14:33.278159,,,,,
555,professional,friend,free,2025-08-28 20:23:27.729968,,,,,
556,teacher,friend,free,2025-08-03 01:57:49.700090,,,,,
557,professional,friend,free,2025-08-21 07:39:41.782002,,,,,
558,student,search,free,2025-08-24 04:53:40.399612,,,,,
559,student,friend,premium,2025-08-17 15:39:22.684106,2025-09-06 23:47:28.921326,,,,False
560,student,friend,premium,2025-08-12 10:26:43.486089,2025-08-12 11:50:18.310930,,,,False
561,student,social_media,free,2025-08-09 02:51:02.987738,,,,,
562,professional,social_media,free,2025-08-11 16:57:54.534882,,,,,
563,teacher,chatgpt,free,2025-08-19 05:06:51.621342,,,,,
564,student,search,free,2025-08-29 04:53:20.919147,,,,,
565,student,friend,free,2025-08-31 14:06:48.199589,,,,,
566,professional,friend,premium,2025-08-18 10:08:04.811542,2025-09-17 01:04:34.750522,,,,False
567,teacher,search,free,2025-08-23 10:13:57.853630,,,,,
568,professional,search,free,2025-08-24 09:24:00.324735,,,,,
569,professional,friend,free,2025-08-18 05:48:19.534753,,,,,
570,student,friend,free,2025-08-21 02:24:27.711651,,,,,
571,professional,friend,premium,2025-08-07 08:02:36.401535,2025-09-05 07:53:02.013797,,,,False
572,student,friend,free,2025-08-24 16:34:20.236105,,,,,
573,student,social_media,free,2025-08-22 22:53:20.621151,,,,,
574,student,search,free,2025-08-02 05:24:20.020776,,,,,
575,student,search,free,2025-08-30 09:57:42.522274,,,,,
576,student,friend,free,2025-08-16 01:37:03.110379,,,,,
577,professional,search,free,2025-08-19 13:02:12.251733,,,,,
578,student,friend,free,2025-08-12 22:12:15.828493,,,,,
579,student,search,free,2025-08-06 09:51:20.078812,,,,,
580,student,friend,free,2025-08-29 11:55:06.448165,,,,,
581,professional,friend,free,2025-08-03 11:43:34.694693,,,,,
582,teacher,friend,free,2025-08-07 11:27:57.203727,,,,,
583,professional,friend,free,2025-08-18 23:50:45.354790,,,,,
584,teacher,friend,free,2025-08-05 07:06:14.010403,,,,,
585,student,social_media,free,2025-08-12 10:57:40.220894,,,,,
586,student,search,free,2025-08-03 03:26:19.585211,,,,,
587,professional,search,free,2025-08-03 01:24:01.084191,,,,,
588,professional,friend,free,2025-08-01 17:40:29.403138,,,,,
589,student,search,free,2025-08-14 05:07:32.047553,,,,,
590,student,chatgpt,free,2025-08-16 12:29:29.494966,,,,,
591,teacher,search,free,2025-08-15 19:22:13.986775,,,,,
592,student,friend,free,2025-08-09 03:54:28.745478,,,,,
593,student,friend,free,2025-08-15 07:53:50.825869,,,,,
594,professional,friend,free,2025-08-12 07:35:42.181009,,,2025-09-14 12:16:27.649661,2025-09-21 12:16:27.649661,
595,professional,social_media,free,2025-08-05 03:32:13.428524,,,,,
596,student,friend,free,2025-08-05 16:02:48.481272,,,,,
597,professional,friend,free,2025-08-31 14:27:58.884554,,,,,
598,student,search,free,2025-08-19 08:32:47.966089,,,,,
599,student,friend,free,2025-08-31 17:29:08.620766,,,,,
600,teacher,social_media,premium,2025-08-04 20:12:02.987225,2025-08-04 20:29:29.365408,,,,False
601,professional,search,free,2025-08-24 08:17:10.702992,,,,,
602,student,friend,free,2025-08-18 05:34:21.485342,,,,,
603,teacher,friend,free,2025-08-31 05:05:41.988261,,,,,
604,teacher,friend,free,2025-08-04 07:49:17.547584,,,2025-09-04 00:06:40.230476,2025-09-11 00:06:40.230476,
605,student,friend,free,2025-08-29 21:00:26.699999,,,,,
606,professional,friend,free,2025-08-24 17:23:55.600876,,,,,
607,professional,social_media,free,2025-08-22 10:44:02.477100,,,,,
608,student,social_media,free,2025-08-23 06:27:09.430052,,,,,
609,student,social_media,free,2025-08-19 05:06:57.749447,,,,,
610,student,friend,premium,2025-08-31 22:15:51.345972,2025-09-09 00:02:29.844512,,2025-09-02 22:01:42.401285,2025-09-09 22:01:42.401285,True
611,student,friend,free,2025-08-18 17:14:51.939253,,,,,
612,professional,social_media,free,2025-08-19 03:22:55.930144,,,,,
613,teacher,social_media,free,2025-08-25 11:56:26.477152,,,,,
614,teacher,friend,free,2025-08-04 03:17:16.212319,,,,,
615,student,social_media,free,2025-08-03 19:15:48.906971,,,2025-09-12 10:28:21.940736,2025-09-19 10:28:21.940736,
616,teacher,social_media,free,2025-08-26 15:36:56.751919,,,2025-09-09 09:11:46.843701,2025-09-16 09:11:46.843701,
617,professional,search,free,2025-08-14 20:00:35.610428,,,,,
618,student,friend,free,2025-08-17 02:41:47.682376,,,,,
619,teacher,chatgpt,free,2025-08-12 13:47:50.108880,,,,,
620,student,friend,free,2025-08-08 06:43:15.658433,,,,,
621,professional,search,free,2025-08-12 21:12:24.954528,,,,,
622,student,chatgpt,free,2025-08-19 20:50:33.672776,,,,,
623,teacher,search,free,2025-08-29 14:56:13.002284,,,,,
624,professional,friend,free,2025-08-18 02:52:34.205276,,,,,
625,professional,chatgpt,free,2025-08-22 04:09:46.576338,,,,,
626,professional,friend,free,2025-08-09 14:14:07.221542,,,,,
627,student,friend,free,2025-08-20 21:53:02.313104,,,,,
628,professional,friend,free,2025-08-03 23:59:02.866217,,,,,
629,student,social_media,free,2025-08-08 00:39:49.442590,,,,,
630,student,social_media,free,2025-08-06 01:25:32.621141,,,,,
631,professional,chatgpt,free,2025-08-05 16:20:19.852243,,,,,
632,teacher,social_media,free,2025-08-20 13:40:35.569627,,,,,
633,professional,social_media,free,2025-08-30 16:49:14.205931,,,,,
634,teacher,social_media,free,2025-08-01 09:13:24.685355,,,,,
635,teacher,friend,free,2025-08-11 12:44:57.818151,,,,,
636,student,chatgpt,premium,2025-08-12 15:12:24.594077,2025-09-20 22:23:57.474201,,,,False
637,teacher,friend,free,2025-08-17 20:13:18.754321,,,,,
638,teacher,friend,free,2025-08-30 10:48:03.792304,,,,,
639,teacher,friend,free,2025-08-15 09:00:26.455746,,,,,
640,teacher,search,free,2025-08-22 00:39:46.455233,,,,,
641,teacher,friend,free,2025-08-02 06:41:32.081013,,,,,
642,professional,social_media,free,2025-08-01 11:45:27.379972,,,,,
643,teacher,social_media,free,2025-08-17 21:37:56.262230,,,,,
644,student,chatgpt,free,2025-08-04 18:59:00.174154,,,,,
645,student,friend,free,2025-08-03 09:05:41.481757,,,,,
646,student,friend,free,2025-08-11 08:45:47.418481,,,,,
647,teacher,search,free,2025-08-24 19:08:22.542319,,,,,
648,professional,friend,free,2025-08-04 20:33:40.660755,,,,,
649,professional,chatgpt,free,2025-08-13 14:42:02.273369,,,,,
650,student,social_media,free,2025-08-13 17:56:06.178205,,,,,
651,student,social_media,free,2025-08-05 11:15:10.363514,,,,,
652,professional,search,free,2025-08-11 21:18:35.137689,,,,,
653,student,friend,free,2025-08-09 09:43:35.443354,,,2025-09-11 19:04:38.396818,2025-09-18 19:04:38.396818,
654,professional,search,free,2025-08-27 16:29:56.652880,,,,,
655,professional,friend,free,2025-08-30 17:56:21.668704,,,,,
656,student,social_media,free,2025-08-14 02:20:10.410271,,,,,
657,student,friend,free,2025-08-08 11:32:16.081525,,,,,
658,teacher,social_media,free,2025-08-28 12:29:39.984470,,,,,
659,professional,friend,free,2025-08-15 09:30:52.851526,,,,,
660,professional,search,free,2025-08-07 03:35:48.730470,,,,,
661,professional,search,free,2025-08-10 00:32:28.972953,,,,,
662,professional,search,premium,2025-08-21 14:26:49.629418,2025-09-14 18:01:09.654483,,2025-09-09 05:34:25.894155,2025-09-16 05:34:25.894155,True
663,student,search,free,2025-08-26 05:33:10.953332,,,,,
664,teacher,friend,free,2025-08-29 17:38:59.273935,,,,,
665,student,friend,free,2025-08-27 01:28:39.782461,,,,,
666,professional,friend,free,2025-08-08 15:00:35.313141,,,,,
667,student,social_media,free,2025-08-03 04:09:54.424673,,,,,
668,student,friend,free,2025-08-14 20:46:22.752539,,,,,
669,professional,friend,free,2025-08-16 12:43:52.931444,,,,,
670,professional,search,free,2025-08-11 13:59:07.817436,,,,,
671,professional,friend,free,2025-08-19 01:30:56.122817,,,,,
672,student,social_media,free,2025-08-08 09:39:22.387369,,,,,
673,professional,friend,free,2025-08-30 09:47:33.751020,,,,,
674,professional,friend,free,2025-08-28 02:53:19.638589,,,2025-09-02 18:40:52.709717,2025-09-09 18:40:52.709717,
675,teacher,social_media,free,2025-08-27 23:49:31.396361,,,,,
676,professional,search,free,2025-08-13 00:34:14.616917,,,,,
677,student,friend,free,2025-08-28 16:00:29.156298,,,,,
